team_id,team_name,games_played,games_won,games_drawn,games_lost,points,goals_for,goals_against,goal_difference,xg_for,xg_against,xg_diff,xg_non_penalty_diff,xg_open_play_diff,xg_set_play_diff,field_tilt,shot_share
8588,Lens,20,15,1,4,46,34,16,18,37.89,25.830000000000002,12.059999999999999,12.860000000000003,9.719999999999999,3.1499999999999995,0.5612244897959183,0.5436893203883495
9847,Paris Saint-Germain,19,14,3,2,45,41,15,26,35.05,16.48,18.569999999999997,17.770000000000003,13.839999999999998,3.93,0.6768743400211193,0.6754563894523327
8592,Marseille,20,12,3,5,39,46,22,24,38.019999999999996,24.95,13.069999999999997,10.719999999999999,8.719999999999999,2.0100000000000002,0.5900846432889963,0.6045548654244306
9748,Lyon,20,12,3,5,39,33,20,13,33.02,23.29,9.730000000000004,8.95,7.529999999999999,1.4100000000000001,0.5655095184770437,0.5338983050847458
8639,Lille,20,10,2,8,32,34,30,4,33.97,28.98,4.989999999999998,4.199999999999999,3.2099999999999973,0.9399999999999995,0.6105577689243028,0.5813008130081301
9851,Rennes,20,8,7,5,31,30,31,-1,30.65,30.43,0.21999999999999886,1.7899999999999991,0.5200000000000031,1.2299999999999995,0.47816826411075614,0.488929889298893
9848,Strasbourg,19,9,3,7,30,32,23,9,30.88,24.38,6.5,7.259999999999998,8.629999999999999,-1.3199999999999998,0.4980891719745223,0.508235294117647
9941,Toulouse,19,8,5,6,29,31,23,8,26.38,24.71,1.6699999999999982,-0.6799999999999997,-2.5299999999999994,1.8999999999999995,0.5493119266055045,0.512087912087912
8689,Lorient,20,7,7,6,28,27,31,-4,27.25,26.8,0.4499999999999993,2.0199999999999996,2.870000000000001,-0.830000000000001,0.48418491484184917,0.5258426966292135
9829,Monaco,20,8,3,9,27,32,33,-1,35.79,30.93,4.859999999999999,4.869999999999997,5.5,-0.6599999999999993,0.5325077399380805,0.48643410852713176
8121,Angers,19,6,5,8,23,20,25,-5,18.42,32.67,-14.25,-12.68,-8.389999999999999,-4.29,0.39707835325365204,0.37915742793791574
8521,Brest,19,6,4,9,22,24,31,-7,27.78,27.11,0.6700000000000017,-3.280000000000001,-3.5,0.2400000000000002,0.45817245817245816,0.4891304347826087
6379,Paris FC,20,5,6,9,21,26,34,-8,25.84,32.32,-6.48,-3.3200000000000003,0.060000000000002274,-3.3899999999999997,0.48470588235294115,0.5021645021645021
9831,Nice,19,6,3,10,21,25,36,-11,23.77,34.77,-11.000000000000004,-7.849999999999998,-5.189999999999998,-2.67,0.3961248654467169,0.4187380497131931
9746,Le Havre,20,4,8,8,20,16,25,-9,22.9,28.900000000000002,-6.0000000000000036,-6.800000000000001,-7.74,0.9500000000000002,0.418227215980025,0.4742489270386266
9830,Nantes,20,3,5,12,14,19,36,-17,19.759999999999998,31.52,-11.760000000000002,-11.759999999999998,-10.9,-0.8100000000000005,0.4118918918918919,0.4099009900990099
8583,Auxerre,19,3,3,13,12,14,29,-15,21.6,29.14,-7.539999999999999,-9.899999999999999,-9.64,-0.3099999999999996,0.46208869814020026,0.47139588100686497
8550,Metz,19,3,3,13,12,21,45,-24,20.92,36.68,-15.759999999999998,-14.170000000000002,-12.709999999999999,-1.4799999999999995,0.35574572127139364,0.38596491228070173
