team_id,team_name,games_played,games_won,games_drawn,games_lost,points,goals_for,goals_against,goal_difference,xg_for,xg_against,xg_diff,xg_non_penalty_diff,xg_open_play_diff,xg_set_play_diff,field_tilt,shot_share
8636,Inter,23,18,1,4,55,52,19,33,45.58,18.05,27.529999999999998,25.149999999999995,17.06,8.1,0.7195671776375113,0.6824104234527687
8564,Milan,23,14,8,1,50,38,17,21,38.75,26.68,12.07,12.849999999999998,12.77,0.0600000000000005,0.5652573529411765,0.5483304042179262
9875,Napoli,23,14,4,5,46,33,21,12,32.47,24.2,8.27,10.649999999999999,6.889999999999999,3.7900000000000005,0.6026490066225165,0.5449640287769785
9885,Juventus,23,13,6,4,45,39,18,21,41.22,18.02,23.2,21.610000000000003,17.189999999999998,4.430000000000001,0.6553571428571429,0.6206322795341098
8686,Roma,23,14,1,8,43,27,14,13,31.22,24.88,6.34,3.9800000000000004,4.189999999999998,-0.20000000000000018,0.63,0.5796296296296296
10171,Como,23,11,8,4,41,37,16,21,37.91,21.76,16.149999999999995,13.770000000000003,11.51,2.2299999999999995,0.5840621963070942,0.5971479500891266
8524,Atalanta,23,9,9,5,36,30,20,10,34.84,27.19,7.650000000000002,8.450000000000003,8.36,0.1200000000000001,0.5634563456345635,0.5469798657718121
8543,Lazio,23,8,8,7,32,24,21,3,24.3,30.58,-6.279999999999998,-7.07,-4.849999999999998,-2.1799999999999997,0.46747519294377066,0.4543828264758497
8600,Udinese,23,9,5,9,32,26,34,-8,25.64,30.650000000000002,-5.010000000000002,-2.6400000000000006,-3.1900000000000013,0.5499999999999998,0.48723186925434114,0.49110320284697506
9857,Bologna,23,8,6,9,30,32,30,2,27.8,30.23,-2.4299999999999997,-3.219999999999999,-3.2500000000000036,0.04999999999999982,0.5368098159509203,0.5487364620938628
7943,Sassuolo,23,8,5,10,29,27,29,-2,24.33,32.31,-7.980000000000004,-7.210000000000001,-7.880000000000003,0.6900000000000004,0.4672216441207076,0.4457831325301205
8529,Cagliari,23,7,7,9,28,28,31,-3,22.259999999999998,34.0,-11.740000000000002,-11.740000000000002,-8.98,-2.7699999999999996,0.37257019438444927,0.43278084714548803
9804,Torino,23,7,5,11,26,22,40,-18,26.330000000000002,33.58,-7.2499999999999964,-8.019999999999996,-5.98,-2.079999999999999,0.47115384615384615,0.46959459459459457
10233,Genoa,23,5,8,10,23,27,34,-7,28.25,28.58,-0.3299999999999983,-1.110000000000003,-1.7099999999999973,0.5800000000000001,0.4229934924078091,0.45869947275922673
7801,Cremonese,23,5,8,10,23,20,31,-11,22.52,36.13,-13.610000000000003,-12.819999999999997,-11.679999999999998,-1.2000000000000002,0.3169968717413973,0.3431542461005199
10167,Parma,23,5,8,10,23,15,30,-15,21.32,35.46,-14.14,-12.570000000000004,-12.839999999999998,0.28999999999999915,0.3604309500489716,0.4321608040201005
9888,Lecce,23,4,6,13,18,13,30,-17,17.34,33.15,-15.809999999999999,-12.66,-9.0,-3.630000000000001,0.3740621650589496,0.4331450094161959
8535,Fiorentina,23,3,8,12,17,25,36,-11,35.57,33.03,2.539999999999999,2.530000000000001,1.5300000000000011,1.0,0.4816556914393227,0.5072
6479,Pisa,24,1,12,11,15,19,40,-21,25.88,38.01,-12.129999999999999,-13.690000000000001,-8.790000000000001,-4.9399999999999995,0.39532944120100083,0.4019138755980861
9876,Hellas Verona,24,2,9,13,15,18,41,-23,23.55,30.59,-7.039999999999999,-6.239999999999998,-1.3499999999999979,-4.89,0.46511627906976744,0.4557823129251701
