team,manager,manager_team,manager_start_date,manager_end_date,n,wins,draws,losses,points,points_per_game,contexG_attack_mean,opp_contexG_attack_mean,contexG_attack_share,contexG_defence_mean,opp_contexG_defence_mean,contexG_defence_share,opp_adj_contexg_diff_mean,opp_opp_adj_contexg_diff_mean,opp_adj_contexg_diff_share,touches_mean,opp_touches_mean,touches_share,touches_box_mean,opp_touches_box_mean,touches_box_share,progressive_passes_mean,opp_progressive_passes_mean,progressive_passes_share,crosses_mean,opp_crosses_mean,crosses_share,shots_mean,opp_shots_mean,shots_share,goals_mean,opp_goals_mean,goals_share,xg_mean,opp_xg_mean,xg_share,shots_box_mean,opp_shots_box_mean,shots_box_share
Chelsea,Calum McFarlane (interim),Calum McFarlane (interim) - Chelsea,2026-04-22,,4,1,1,2,4,1.0,1.2195877062612561,1.5186675706947774,0.4453886080398625,1.5186675706947774,1.2195877062612561,0.5546113919601374,-0.39253825000000003,0.3584905,11.529051112041163,694.0,600.25,0.5362178868070311,21.25,25.25,0.45698924731182794,37.75,37.75,0.5,15.5,13.5,0.5344827586206896,11.25,11.0,0.5056179775280899,1.5,1.5,0.5,,,,6.0,8.75,0.4067796610169492
Crystal Palace,Oliver Glasner,Oliver Glasner - Crystal Palace,2025-08-15,,38,11,12,15,45,1.1842105263157894,1.3572992724029551,1.4493248945712913,0.48360563853699967,1.4493248945712913,1.3572992724029551,0.5163943614630004,-0.09301555263157896,0.006972078947368428,1.0810297242642337,585.7894736842105,673.5263157894736,0.46516487649935223,23.894736842105264,25.394736842105264,0.4847837693539776,43.1578947368421,44.18421052631579,0.4941247363663754,16.13157894736842,18.68421052631579,0.4633408919123205,11.68421052631579,11.736842105263158,0.4988764044943821,1.105263157894737,1.3157894736842106,0.45652173913043476,1.716164111111111,1.485721037037037,0.5359855309312631,8.5,8.210526315789474,0.5086614173228347
Everton,David Moyes,David Moyes - Everton,2025-08-15,,38,13,10,15,49,1.2894736842105263,1.2122533060511413,1.529982003563959,0.44206757231978494,1.529982003563959,1.2122533060511413,0.557932427680215,-0.30760263157894735,0.010406157894736845,1.0350144056749275,580.3157894736842,702.1315789473684,0.4525065150924425,23.763157894736842,27.13157894736842,0.46690796277145813,44.23684210526316,44.473684210526315,0.4986650845446455,17.842105263157894,18.263157894736842,0.49416909620991245,11.131578947368421,14.052631578947368,0.4420062695924765,1.2105263157894737,1.3421052631578947,0.4742268041237114,1.2914675,1.558537923076923,0.4531456289671567,7.657894736842105,9.368421052631579,0.44976816074188564
Fulham,Marco Silva,Marco Silva - Fulham,2025-08-15,,38,15,7,16,52,1.368421052631579,1.424452165709463,1.4223721478512452,0.5003653224837777,1.4223721478512452,1.424452165709463,0.49963467751622226,-0.002331000000000001,-0.008566657894736832,0.21389917196114114,662.5,631.421052631579,0.5120095995444284,25.026315789473685,25.236842105263158,0.4979057591623037,44.76315789473684,42.8421052631579,0.5109642535295884,18.263157894736842,17.31578947368421,0.5133136094674556,12.81578947368421,11.894736842105264,0.5186368477103301,1.2105263157894737,1.368421052631579,0.4693877551020408,1.244789,1.6135130370370372,0.43549946222281277,8.578947368421053,8.18421052631579,0.5117739403453689
Leeds,Daniel Farke,Daniel Farke - Leeds,2025-08-15,,38,11,14,13,47,1.236842105263158,1.354872634631893,1.4285938936906961,0.48675729377223187,1.4285938936906961,1.354872634631893,0.5132427062277681,-0.05365423684210527,0.024057289473684202,1.8128300927193766,594.5,677.6842105263158,0.4673065386922615,23.763157894736842,24.710526315789473,0.49022801302931596,39.10526315789474,44.44736842105263,0.46803149606299216,18.0,20.236842105263158,0.47075017205781144,12.605263157894736,12.578947368421053,0.5005224660397074,1.2894736842105263,1.4736842105263157,0.4666666666666667,1.5393854074074074,1.5351805185185186,0.5006838182999154,8.578947368421053,8.605263157894736,0.4992343032159266
Liverpool,Arne Slot,Arne Slot - Liverpool,2025-08-15,,38,17,9,12,60,1.5789473684210527,1.793536987754307,1.2690662601799225,0.5856249871621712,1.2690662601799225,1.793536987754307,0.41437501283782874,0.4966113947368421,-0.020206842105263145,1.0424153001763814,725.5,551.1842105263158,0.5682689532918332,33.76315789473684,22.57894736842105,0.5992526856609062,45.89473684210526,35.68421052631579,0.5625806451612904,20.18421052631579,16.210526315789473,0.554591467823572,15.5,11.5,0.5740740740740741,1.605263157894737,1.4473684210526316,0.5258620689655172,1.84018,1.2984838888888888,0.5862940617867298,10.105263157894736,7.552631578947368,0.5722801788375559
Manchester City,Pep Guardiola,Pep Guardiola - Manchester City,2025-08-15,,38,23,9,6,78,2.0526315789473686,2.1177434032546874,1.024815834664258,0.6738913232569935,1.024815834664258,2.1177434032546874,0.3261086767430064,1.0333172894736844,-0.03988928947368422,1.0401531761473244,780.4473684210526,557.7631578947369,0.5832022339337685,37.1578947368421,18.789473684210527,0.6641580432737535,45.28947368421053,33.578947368421055,0.5742409075742408,16.31578947368421,13.105263157894736,0.554561717352415,15.631578947368421,9.789473684210526,0.6149068322981367,1.9473684210526316,1.0,0.6607142857142857,1.9770131481481483,1.1839045925925926,0.6254554247542196,11.289473684210526,6.947368421052632,0.6190476190476191
Manchester United,Ruben Amorim,Ruben Amorim - Manchester United,2025-08-15,2026-01-05,20,8,7,5,31,1.55,1.6593611923438836,1.3075356723327434,0.5592918352167741,1.3075356723327434,1.6593611923438836,0.44070816478322594,0.29504545000000004,-0.015445600000000012,1.0552418035989648,661.0,603.55,0.5227155905262741,28.3,24.55,0.5354777672658467,48.7,44.95,0.5200213561131874,17.95,19.8,0.47549668874172185,16.05,11.45,0.5836363636363636,1.6,1.6,0.5,1.94089885,1.4145992,0.5784234772539951,10.65,8.25,0.5634920634920636
Manchester United,Darren Fletcher (interim),Darren Fletcher (interim) - Manchester United,2026-01-06,2026-01-13,1,0,1,0,1,1.0,2.4770885908141653,0.7099234370240317,0.7772448202821549,0.7099234370240317,2.4770885908141653,0.22275517971784517,1.041793,-1.695545,-1.5935599432200587,799.0,509.0,0.6108562691131498,43.0,9.0,0.8269230769230769,66.0,36.0,0.6470588235294118,26.0,7.0,0.7878787878787878,31.0,7.0,0.8157894736842105,3.0,1.0,0.75,2.52488,0.31971,0.8876077044494988,21.0,6.0,0.7777777777777778
Manchester United,Michael Carrick,Michael Carrick - Manchester United,2026-01-13,,17,12,3,2,39,2.2941176470588234,1.6569945847862158,1.3379258836916876,0.5532683095348918,1.3379258836916876,1.6569945847862158,0.44673169046510824,0.3897445882352941,0.04803270588235294,0.8902804998620034,644.9411764705883,661.9411764705883,0.49349597155331504,25.88235294117647,25.764705882352942,0.501138952164009,47.294117647058826,46.05882352941177,0.5066162570888468,15.117647058823529,20.176470588235293,0.4283333333333333,14.470588235294118,12.235294117647058,0.5418502202643173,1.9411764705882353,1.0588235294117647,0.6470588235294118,1.6917658,1.0863938000000002,0.6089519838961015,9.352941176470589,7.470588235294118,0.5559440559440559
Newcastle United,Eddie Howe,Eddie Howe - Newcastle United,2025-08-15,,38,14,7,17,49,1.2894736842105263,1.5047972484528593,1.3909255126532936,0.5196620576612222,1.3909255126532936,1.5047972484528593,0.48033794233877775,0.11699073684210527,-0.007309078947368407,1.0666390268679475,650.4736842105264,600.4473684210526,0.519995792573893,26.105263157894736,25.736842105263158,0.5035532994923858,47.421052631578945,40.18421052631579,0.5413036948032441,23.157894736842106,16.55263157894737,0.5831676607024519,13.0,12.368421052631579,0.5124481327800829,1.4473684210526316,1.394736842105263,0.5092592592592593,1.6414426666666666,1.3163043333333333,0.554963851427004,8.31578947368421,8.157894736842104,0.5047923322683706
Nottingham Forest,Nuno Espirito Santo,Nuno Espirito Santo - Nottingham Forest,2025-08-15,2025-09-08,3,1,1,1,4,1.3333333333333333,1.4110725147414198,1.2004181781904875,0.5403322012827915,1.2004181781904875,1.4110725147414198,0.4596677987172086,-0.09979066666666665,-0.434685,0.18670759566852743,681.6666666666666,552.6666666666666,0.5522549284364029,24.666666666666668,20.0,0.5522388059701492,53.0,32.0,0.6235294117647059,28.333333333333332,17.333333333333332,0.6204379562043796,10.333333333333334,10.0,0.5081967213114754,1.3333333333333333,1.6666666666666667,0.4444444444444444,1.2671293333333333,1.5543466666666668,0.449101581347257,7.666666666666667,8.0,0.48936170212765956
Nottingham Forest,Ange Postecoglou,Ange Postecoglou - Nottingham Forest,2025-09-09,2025-10-18,5,0,1,4,1,0.2,1.1725267258449232,1.81954516078719,0.391877859313308,1.81954516078719,1.1725267258449232,0.608122140686692,-0.5204392,0.2394416,1.8521126159084635,693.6,608.0,0.5328826060233559,24.0,27.0,0.47058823529411764,40.4,39.4,0.506265664160401,24.6,20.0,0.5515695067264574,12.2,14.8,0.45185185185185184,0.2,2.0,0.09090909090909091,0.9875898,2.46795,0.28579899441470763,7.8,10.6,0.4239130434782609
Nottingham Forest,Sean Dyche,Sean Dyche - Nottingham Forest,2025-10-21,2026-02-12,18,6,4,8,22,1.2222222222222223,1.2163176011133316,1.5583377858190832,0.4383670876180627,1.5583377858190832,1.2163176011133316,0.5616329123819372,-0.34584077777777783,-0.03844061111111111,0.8999675440378253,591.1666666666666,672.6111111111111,0.46777738702303495,22.22222222222222,26.055555555555557,0.46029919447640966,45.388888888888886,42.888888888888886,0.514159848961611,23.666666666666668,17.61111111111111,0.5733512786002692,13.5,12.444444444444445,0.5203426124197003,1.2222222222222223,1.1666666666666667,0.5116279069767441,1.2954344444444446,1.4909509444444444,0.46491574697820875,7.888888888888889,8.333333333333334,0.48630136986301375
Nottingham Forest,Vitor Pereira,Vitor Pereira - Nottingham Forest,2026-02-15,,12,4,5,3,17,1.4166666666666667,1.1598160934723822,1.7161472338577417,0.40327916647987566,1.7161472338577417,1.1598160934723822,0.5967208335201243,-0.44799733333333336,0.13306533333333334,1.422520840477733,576.8333333333334,706.5,0.4494805194805195,20.916666666666668,28.583333333333332,0.4225589225589226,35.916666666666664,50.25,0.4168278529980658,16.333333333333332,18.916666666666668,0.4633569739952718,12.0,14.916666666666666,0.44582043343653255,1.9166666666666667,1.0833333333333333,0.638888888888889,0.934768,2.39634,0.2806177404034934,7.666666666666667,9.0,0.45999999999999996
Sunderland,Regis Le Bris,Regis Le Bris - Sunderland,2025-08-15,,38,14,12,12,54,1.4210526315789473,1.1851004105293923,1.5793203369400821,0.42869755322673747,1.5793203369400821,1.1851004105293923,0.5713024467732626,-0.3803668157894737,0.0036028421052631586,1.0095625971613809,559.7368421052631,655.6315789473684,0.4605491079161614,20.210526315789473,28.57894736842105,0.41423948220064727,37.0,43.36842105263158,0.4603798297314996,16.157894736842106,21.5,0.4290705800139762,10.473684210526315,14.31578947368421,0.4225053078556263,1.0526315789473684,1.3157894736842106,0.4444444444444445,1.0430105555555556,1.6306947037037036,0.39009930206163335,7.394736842105263,9.157894736842104,0.44674085850556444
Tottenham,Thomas Frank,Thomas Frank - Tottenham,2025-06-12,2026-02-11,26,7,8,11,29,1.1153846153846154,1.2801113436053742,1.4627576998059548,0.46670523577505146,1.4627576998059548,1.2801113436053742,0.5332947642249486,-0.17871584615384611,-0.04938630769230769,0.7834903929683327,630.0,617.4615384615385,0.5050255904297959,24.46153846153846,25.03846153846154,0.49417249417249415,40.23076923076923,44.19230769230769,0.4765375854214123,21.23076923076923,18.153846153846153,0.5390625,11.076923076923077,12.576923076923077,0.46829268292682924,1.3461538461538463,1.4615384615384615,0.47945205479452063,1.2145425846153848,1.4491191538461539,0.45596727507783064,7.538461538461538,8.538461538461538,0.4688995215311005
Tottenham,Igor Tudor,Igor Tudor - Tottenham,2026-02-14,2026-03-29,5,0,1,4,1,0.2,0.9354011715385224,2.1311029579259815,0.3050382885679887,2.1311029579259815,0.9354011715385224,0.6949617114320112,-1.0737408,0.8838188,5.653588315203085,572.4,665.6,0.4623586429725363,21.2,32.4,0.3955223880597015,33.4,47.4,0.41336633663366334,17.4,15.8,0.5240963855421686,11.6,14.4,0.4461538461538461,0.8,2.6,0.23529411764705882,0.383264,3.31701,0.10357719455370062,7.4,10.4,0.4157303370786517
Tottenham,Roberto De Zerbi,Roberto De Zerbi - Tottenham,2026-03-31,,7,3,2,2,11,1.5714285714285714,1.2619559198221768,1.0336632363995721,0.5497235534047252,1.0336632363995721,1.2619559198221768,0.4502764465952748,0.10832371428571431,-0.5131915714285714,-0.2675532581177281,637.7142857142857,576.8571428571429,0.5250529287226535,27.0,16.285714285714285,0.6237623762376238,38.42857142857143,37.285714285714285,0.5075471698113208,19.571428571428573,18.142857142857142,0.5189393939393939,12.857142857142858,9.857142857142858,0.5660377358490566,1.1428571428571428,1.0,0.5333333333333333,1.4016257142857143,1.0737351428571429,0.5662308629633567,9.714285714285714,6.0,0.6181818181818182
West Ham,Graham Potter,Graham Potter - West Ham,2025-08-15,2025-09-27,5,1,0,4,3,0.6,1.0895945829514626,1.577275180677212,0.4085668515994221,1.577275180677212,1.0895945829514626,0.5914331484005779,-0.6197942000000001,-0.1740786,0.7807223021118749,601.2,643.0,0.48320205754701817,19.6,26.8,0.42241379310344823,39.2,44.0,0.47115384615384615,18.4,23.4,0.44019138755980863,10.2,13.0,0.4396551724137931,1.0,2.6,0.2777777777777778,1.0066266000000001,1.8480052,0.35262922524719303,7.8,10.4,0.4285714285714286
West Ham,Nuno Espirito Santo,Nuno Espirito Santo - West Ham,2025-09-27,,33,9,9,15,36,1.0909090909090908,1.1615006082544064,1.7130077219995008,0.4040693137082717,1.7130077219995008,1.1615006082544064,0.5959306862917282,-0.5063868484848485,0.06156536363636364,1.138404653851947,560.5151515151515,712.3030303030303,0.44037330666857133,20.575757575757574,29.96969696969697,0.4070743405275779,38.0,50.303030303030305,0.43033630748112556,16.575757575757574,23.151515151515152,0.41723874904652936,10.787878787878787,15.242424242424242,0.4144353899883585,1.2727272727272727,1.5454545454545454,0.45161290322580644,1.3521050454545454,1.8864707727272725,0.41749988926108766,7.787878787878788,10.272727272727273,0.43120805369127513
Wolverhampton Wanderers,Vitor Pereira,Vitor Pereira - Wolverhampton Wanderers,2025-08-15,2025-11-02,11,0,2,9,2,0.18181818181818182,1.0665069792303732,1.5958007314725804,0.40059493308862243,1.5958007314725804,1.0665069792303732,0.5994050669113776,-0.5328593636363637,-0.13210572727272726,0.801334342089865,604.0909090909091,663.7272727272727,0.47648071131507236,21.636363636363637,25.818181818181817,0.4559386973180077,44.63636363636363,48.54545454545455,0.47902439024390236,21.272727272727273,19.818181818181817,0.5176991150442478,9.727272727272727,13.363636363636363,0.421259842519685,0.7272727272727273,2.1818181818181817,0.25,0.8078231818181817,1.6769490000000002,0.32510955641296396,6.181818181818182,7.7272727272727275,0.4444444444444444
Wolverhampton Wanderers,Rob Edwards,Rob Edwards - Wolverhampton Wanderers,2025-11-12,,27,3,9,15,18,0.6666666666666666,0.9439537251017337,1.868119639555741,0.33567891114274406,1.868119639555741,0.9439537251017337,0.6643210888572559,-0.8448445185185185,0.11162629629629629,1.1522415740814265,547.5555555555555,709.2592592592592,0.43566924028997467,19.25925925925926,29.037037037037038,0.3987730061349693,36.333333333333336,49.51851851851852,0.4232096635030199,17.25925925925926,21.37037037037037,0.4467881112176414,9.88888888888889,14.185185185185185,0.4107692307692308,0.8148148148148148,1.5185185185185186,0.3492063492063492,0.9935527058823529,1.793678882352941,0.35646578851792154,6.37037037037037,9.814814814814815,0.39359267734553777
