manager,matches,goals_for,goals_against,xg_for,xg_against,own_goals_for,own_goals_against,gf_minus_xg,xga_minus_ga,goals_for_adj,goals_against_adj,gf_adj_minus_xg,xga_minus_ga_adj,goals_for_per_match,xg_for_per_match,goals_against_per_match,xg_against_per_match,gf_minus_xg_per_match,xga_minus_ga_per_match,goals_for_adj_per_match,goals_against_adj_per_match,gf_adj_minus_xg_per_match,xga_minus_ga_adj_per_match,goals_for_se,goals_for_ci_low,goals_for_ci_high,goals_against_se,goals_against_ci_low,goals_against_ci_high,xg_for_se,xg_for_ci_low,xg_for_ci_high,xg_against_se,xg_against_ci_low,xg_against_ci_high,own_goals_for_se,own_goals_for_ci_low,own_goals_for_ci_high,own_goals_against_se,own_goals_against_ci_low,own_goals_against_ci_high,gf_minus_xg_se,gf_minus_xg_ci_low,gf_minus_xg_ci_high,xga_minus_ga_se,xga_minus_ga_ci_low,xga_minus_ga_ci_high,goals_for_adj_se,goals_for_adj_ci_low,goals_for_adj_ci_high,goals_against_adj_se,goals_against_adj_ci_low,goals_against_adj_ci_high,gf_adj_minus_xg_se,gf_adj_minus_xg_ci_low,gf_adj_minus_xg_ci_high,xga_minus_ga_adj_se,xga_minus_ga_adj_ci_low,xga_minus_ga_adj_ci_high,goals_for_per_match_se,goals_for_per_match_ci_low,goals_for_per_match_ci_high,xg_for_per_match_se,xg_for_per_match_ci_low,xg_for_per_match_ci_high,goals_against_per_match_se,goals_against_per_match_ci_low,goals_against_per_match_ci_high,xg_against_per_match_se,xg_against_per_match_ci_low,xg_against_per_match_ci_high,gf_minus_xg_per_match_se,gf_minus_xg_per_match_ci_low,gf_minus_xg_per_match_ci_high,xga_minus_ga_per_match_se,xga_minus_ga_per_match_ci_low,xga_minus_ga_per_match_ci_high,goals_for_adj_per_match_se,goals_for_adj_per_match_ci_low,goals_for_adj_per_match_ci_high,goals_against_adj_per_match_se,goals_against_adj_per_match_ci_low,goals_against_adj_per_match_ci_high,gf_adj_minus_xg_per_match_se,gf_adj_minus_xg_per_match_ci_low,gf_adj_minus_xg_per_match_ci_high,xga_minus_ga_adj_per_match_se,xga_minus_ga_adj_per_match_ci_low,xga_minus_ga_adj_per_match_ci_high
Graham Potter,160.0,175.0,193.0,200.60000000000002,189.8,10.0,9.0,-25.600000000000023,-3.1999999999999886,165.0,184.0,-35.60000000000002,5.800000000000011,1.09375,1.2537500000000001,1.20625,1.18625,-0.16000000000000014,-0.019999999999999928,1.03125,1.15,-0.22250000000000014,0.036250000000000074,12.868181876333626,151.0,200.0,12.987660091691986,166.0,219.0,7.838202287358293,184.90000000000003,215.81249999999994,9.464376598048858,172.0975,208.8,3.123354834582737,4.0,17.0,3.2342524939462125,3.0,16.0,12.545443647721632,-49.40250000000003,-0.8000000000000114,11.29912026384658,-25.302499999999984,18.704999999999963,12.334361119738471,142.0,189.0,12.40986488134285,158.0,209.0,12.148553760396116,-59.5,-11.797500000000024,10.901548342122224,-15.699999999999989,27.099999999999994,0.08042613672708517,0.94375,1.25,0.04898876429598933,1.1556250000000001,1.3488281249999996,0.08117287557307491,1.0375,1.36875,0.059152353737805356,1.075609375,1.3050000000000002,0.0784090227982602,-0.3087656250000002,-0.005000000000000071,0.07061950164904114,-0.1581406249999999,0.11690624999999975,0.07708975699836544,0.8875,1.18125,0.07756165550839281,0.9875,1.30625,0.07592846100247573,-0.371875,-0.07373437500000014,0.0681346771382639,-0.09812499999999993,0.16937499999999997
Gennaro Gattuso,157.0,262.0,169.0,235.1,167.5,8.0,5.0,26.900000000000006,-1.5,254.0,164.0,18.900000000000006,3.5,1.6687898089171975,1.497452229299363,1.0764331210191083,1.0668789808917198,0.17133757961783444,-0.009554140127388535,1.6178343949044587,1.0445859872611465,0.12038216560509558,0.022292993630573247,16.38594914598197,230.0,294.0,11.273024950995756,147.0,191.0,8.735677577690847,218.39999999999998,251.3025,7.357454639981799,153.59749999999997,181.60000000000002,2.8488520458229303,3.0,14.0,2.2471091984758855,1.0,10.0,14.298579014745501,-0.4000000000000064,55.302499999999995,10.36346477830197,-21.904999999999976,18.512499999999932,16.52495406357917,222.0,288.0,11.302188537308448,142.0,186.02499999999986,14.489456626687845,-8.5,48.102500000000006,10.523292704979623,-16.905000000000005,23.902499999999993,0.1043691028406495,1.464968152866242,1.872611464968153,0.055641258456629594,1.3910828025477706,1.600652866242038,0.07180270669424048,0.9363057324840764,1.21656050955414,0.04686276840752737,0.9783280254777068,1.1566878980891722,0.09107375168627709,-0.0025477707006369833,0.3522452229299363,0.06600932979810173,-0.13952229299363042,0.11791401273885307,0.10525448448139602,1.414012738853503,1.8343949044585988,0.0719884620210729,0.9044585987261147,1.1848726114649673,0.09228953265406271,-0.05414012738853504,0.3063853503184714,0.06702734206993391,-0.10767515923566881,0.15224522292993628
Antoine Kombouare,157.0,185.0,230.0,182.10000000000002,217.89999999999998,8.0,6.0,2.8999999999999773,-12.100000000000023,177.0,224.0,-5.100000000000023,-6.100000000000023,1.178343949044586,1.1598726114649682,1.464968152866242,1.3878980891719743,0.018471337579617688,-0.07707006369426767,1.127388535031847,1.4267515923566878,-0.032484076433121165,-0.03885350318471352,14.489681826724832,157.0,214.0,14.675672512080697,201.0,259.0,9.016730443539151,165.0,200.5,9.780330515503872,199.2,236.90749999999994,3.1123885492079264,3.0,15.0,2.3653220444977667,2.0,11.0,11.120305705194822,-18.899999999999977,24.3025,12.300274189324654,-36.202499999999986,11.699999999999989,14.096394190167295,149.0,205.0,14.50196650514192,196.0,253.0,10.588184617971683,-25.705000000000016,15.800000000000011,12.241964949014783,-30.100000000000023,17.80000000000001,0.09229096704920273,1.0,1.3630573248407643,0.057431404098975486,1.0509554140127388,1.2770700636942676,0.09347562109605545,1.2802547770700636,1.6496815286624205,0.06229509882486543,1.2687898089171974,1.5089649681528658,0.070829972644553,-0.12038216560509539,0.15479299363057322,0.07834569547340545,-0.23058917197452222,0.0745222929936305,0.08978595025584263,0.9490445859872612,1.305732484076433,0.0923692134085473,1.2484076433121019,1.6114649681528663,0.06744066635650753,-0.16372611464968162,0.10063694267515931,0.07797429903831071,-0.1917197452229301,0.11337579617834402
Siniša Mihajlović,155.0,209.0,242.0,210.8,219.3,11.0,8.0,-1.8000000000000114,-22.69999999999999,198.0,234.0,-12.800000000000011,-14.699999999999989,1.3483870967741935,1.36,1.5612903225806452,1.4148387096774195,-0.011612903225806525,-0.14645161290322573,1.2774193548387096,1.5096774193548388,-0.08258064516129039,-0.09483870967741928,13.530584405604165,183.0,236.0,15.003327261459614,212.0,271.0,9.771830938977095,191.79999999999998,230.70250000000001,8.865259717285639,201.9975,236.2,3.5055555137138916,5.0,18.0,2.7020152559194797,3.0,13.0,12.656882439864418,-26.799999999999983,23.202500000000033,11.862179533780706,-46.202500000000015,0.8999999999999779,12.902031708653702,173.0,223.02499999999986,14.585566851521063,205.0,262.0,12.030261316932265,-35.89999999999998,10.800000000000011,11.558515202085362,-37.89999999999998,8.400000000000034,0.0872940929393817,1.1806451612903226,1.5225806451612902,0.06304407057404578,1.2374193548387096,1.4884032258064517,0.09679565975135235,1.367741935483871,1.7483870967741935,0.057195223982488,1.303209677419355,1.5238709677419353,0.08165730606364141,-0.1729032258064515,0.14969354838709698,0.07653019054052068,-0.2980806451612904,0.005806451612903083,0.08323891424937872,1.1161290322580646,1.4388709677419347,0.09410043130013589,1.3225806451612903,1.6903225806451614,0.07761458914149849,-0.2316129032258063,0.06967741935483879,0.07457106581990557,-0.24451612903225792,0.054193548387096994
Brendan Rodgers,152.0,253.0,208.0,215.4,206.2,8.0,10.0,37.599999999999994,-1.8000000000000114,245.0,198.0,29.599999999999994,8.199999999999989,1.6644736842105263,1.4171052631578949,1.368421052631579,1.3565789473684209,0.24736842105263154,-0.01184210526315797,1.611842105263158,1.3026315789473684,0.19473684210526312,0.053947368421052556,17.869511765164784,219.0,289.0,15.003904569350043,180.0,238.0,11.288606748007282,193.8975,238.4025,9.606485640476455,187.6975,225.7025,2.7906145855138154,3.0,14.0,3.5233598712580005,4.0,17.0,12.983878347337873,13.897500000000033,63.70249999999997,12.10417818946504,-25.900000000000006,21.209999999999933,17.74915195713865,211.975,281.02499999999986,14.325217971638946,171.0,226.0,12.66854011890763,6.097499999999995,55.50249999999998,11.787685525264122,-15.002500000000001,30.604999999999993,0.1175625774023999,1.4407894736842106,1.9013157894736843,0.07426714965794265,1.2756414473684212,1.5684375,0.09870989848256606,1.1842105263157894,1.5657894736842106,0.06320056342418721,1.2348519736842105,1.4848848684210525,0.08542025228511757,0.0914309210526318,0.419095394736842,0.07963275124648052,-0.1703947368421053,0.1395394736842101,0.1167707365601227,1.3945723684210525,1.8488486842105254,0.09424485507657201,1.125,1.486842105263158,0.0833456586770239,0.04011513157894733,0.36514802631578935,0.07755056266621131,-0.09870065789473685,0.2013486842105263
Luciano Spalletti,152.0,274.0,122.0,243.3,139.7,4.0,6.0,30.69999999999999,17.69999999999999,270.0,116.0,26.69999999999999,23.69999999999999,1.8026315789473684,1.6006578947368422,0.8026315789473685,0.919078947368421,0.20197368421052625,0.11644736842105256,1.7763157894736843,0.7631578947368421,0.17565789473684204,0.15592105263157888,16.486056867411254,242.975,306.0,11.359932879974192,99.975,144.0,8.884525236152797,226.10000000000002,261.40250000000003,7.222006832511613,125.7,154.1,1.9284178483147394,1.0,8.0,2.3867270440901898,2.0,11.0,13.640594774070344,4.2974999999999834,57.504999999999974,9.683073461113814,-1.7025000000000154,37.7025,16.625794192045625,238.975,303.0,10.914979438279719,95.0,138.0,13.687043583569436,0.19999999999998863,54.004999999999974,9.33910678573051,5.800000000000011,42.804999999999986,0.1084609004434951,1.5985197368421051,2.013157894736842,0.058450823922057873,1.4875,1.7197532894736844,0.07473640052614601,0.6577302631578948,0.9473684210526315,0.047513202845471135,0.8269736842105263,1.0138157894736841,0.08974075509256807,0.028273026315789363,0.37832236842105244,0.06370443066522247,-0.011200657894736944,0.24804276315789475,0.1093802249476686,1.572203947368421,1.993421052631579,0.07180907525184026,0.625,0.9078947368421053,0.09004633936558841,0.0013157894736841357,0.35529605263157876,0.06144149201138493,0.03815789473684218,0.2816118421052631
Thomas Frank,152.0,228.0,224.0,219.5,209.0,7.0,8.0,8.5,-15.0,221.0,216.0,1.5,-7.0,1.5,1.444078947368421,1.4736842105263157,1.375,0.05592105263157895,-0.09868421052631579,1.4539473684210527,1.4210526315789473,0.009868421052631578,-0.046052631578947366,15.651807868255103,198.0,260.0,14.232794427610107,196.0,251.0,10.053827853347817,199.8975,239.70250000000001,8.982514554475305,191.9975,227.20499999999996,2.5971785976967707,2.0,12.0,2.828238933989465,3.0,14.0,12.19133106162026,-15.099999999999994,33.19999999999999,11.5772284484143,-37.79999999999998,7.1999999999999895,15.292477036993173,191.0,252.0,13.886078877541228,189.0,243.0,11.683094210125216,-22.104999999999993,24.80749999999997,11.163017016557665,-28.802500000000013,14.900000000000006,0.10297242018588885,1.3026315789473684,1.7105263157894737,0.0661436042983409,1.3151151315789475,1.5769901315789474,0.09363680544480335,1.2894736842105263,1.6513157894736843,0.059095490489969114,1.263141447368421,1.4947697368421051,0.08020612540539647,-0.09934210526315786,0.21842105263157888,0.07616597663430462,-0.24868421052631567,0.04736842105263151,0.1006084015591656,1.256578947368421,1.6578947368421053,0.09135578208908703,1.243421052631579,1.5986842105263157,0.07686246190871852,-0.1454276315789473,0.16320723684210506,0.07344090142472148,-0.18949013157894742,0.09802631578947373
Andoni Iraola,152.0,196.0,216.0,206.3,205.5,8.0,6.0,-10.300000000000011,-10.5,188.0,210.0,-18.30000000000001,-4.5,1.2894736842105263,1.3572368421052632,1.4210526315789473,1.3519736842105263,-0.06776315789473691,-0.06907894736842106,1.236842105263158,1.381578947368421,-0.12039473684210533,-0.029605263157894735,13.405440235738512,170.0,222.0,14.378566082238196,188.0,244.0,8.687545794035374,189.1975,223.7025,9.185657959344722,187.3,222.89999999999998,2.766550541911439,3.0,14.0,2.4208320809139137,2.0,11.0,11.64635644769442,-32.400000000000006,12.50749999999996,11.971390958896354,-34.0025,12.104999999999967,13.493440497820936,162.0,215.0,14.369017505801885,182.0,237.0,11.730375315821101,-40.599999999999966,5.400000000000006,11.856792762265167,-27.80750000000001,18.0,0.08819368576143757,1.118421052631579,1.4605263157894737,0.05715490653970641,1.2447203947368422,1.4717269736842105,0.09459582948840918,1.236842105263158,1.605263157894737,0.06043196025884686,1.2322368421052632,1.4664473684210524,0.07662076610325276,-0.21315789473684213,0.08228618421052605,0.07875915104537075,-0.22370065789473684,0.07963815789473662,0.08877263485408511,1.0657894736842106,1.4144736842105263,0.09453300990659134,1.1973684210526316,1.5592105263157894,0.07717352181461251,-0.2671052631578945,0.03552631578947372,0.0780052155412182,-0.1829440789473685,0.11842105263157894
Marco Giampaolo,151.0,191.0,231.0,178.79999999999998,228.40000000000003,1.0,8.0,12.200000000000017,-2.599999999999966,190.0,223.0,11.200000000000017,5.400000000000034,1.2649006622516556,1.1841059602649004,1.5298013245033113,1.512582781456954,0.08079470198675508,-0.01721854304635739,1.2582781456953642,1.4768211920529801,0.0741721854304637,0.03576158940397373,15.067966072127165,162.0,220.0,16.00090723259569,200.0,264.0,8.093610650641782,163.4975,194.70000000000002,10.177339014924891,209.2,248.70499999999996,1.0162654169550636,0.0,3.0,2.767941563734705,3.0,14.0,12.646566297499827,-12.607499999999995,37.40249999999996,12.163046000241962,-26.005,20.902499999999964,15.069684981867615,161.0,219.02499999999986,15.700699569875596,192.975,255.0,12.553971933342513,-13.5025,36.0,11.93570138675549,-17.70499999999999,28.402499999999993,0.09978785478229912,1.0728476821192052,1.4569536423841059,0.05360007053405154,1.0827649006622517,1.2894039735099339,0.10596627306354763,1.3245033112582782,1.7483443708609272,0.0673995961253304,1.385430463576159,1.64705298013245,0.08375209468542934,-0.08349337748344367,0.2476986754966885,0.08054997351153617,-0.17221854304635761,0.13842715231788055,0.09979923829051401,1.0662251655629138,1.450496688741721,0.10397814284685826,1.2779801324503313,1.6887417218543046,0.08313888697577825,-0.08942052980132449,0.23841059602649006,0.07904438004473835,-0.117251655629139,0.18809602649006618
Florian Kohfeldt,150.0,202.0,241.0,186.6,231.40000000000003,8.0,8.0,15.400000000000006,-9.599999999999966,194.0,233.0,7.400000000000006,-1.599999999999966,1.3466666666666667,1.244,1.6066666666666667,1.5426666666666669,0.1026666666666667,-0.06399999999999978,1.2933333333333332,1.5533333333333332,0.04933333333333337,-0.010666666666666439,14.588903721866936,174.0,231.0,15.841799149722549,211.0,273.0,8.669444066386847,169.39999999999998,203.6025,9.985849737878782,212.695,251.60250000000002,2.7133155069988195,3.0,14.0,2.750869570098853,3.0,14.0,11.8171873133161,-7.400000000000034,38.50249999999998,12.910250906904933,-35.19999999999999,14.599999999999994,14.780254453521948,166.0,223.0,15.680103972241069,203.0,265.0,11.662906701863314,-15.400000000000006,29.402499999999964,12.617729803443105,-27.202500000000015,22.702500000000004,0.09725935814577957,1.16,1.54,0.05779629377591231,1.129333333333333,1.3573499999999998,0.10561199433148366,1.4066666666666667,1.82,0.06657233158585855,1.4179666666666666,1.6773500000000001,0.07878124875544067,-0.04933333333333356,0.2566833333333332,0.08606833937936621,-0.23466666666666658,0.0973333333333333,0.09853502969014633,1.1066666666666667,1.4866666666666666,0.10453402648160713,1.3533333333333333,1.7666666666666666,0.07775271134575543,-0.1026666666666667,0.19601666666666642,0.0841181986896207,-0.18135000000000012,0.15135000000000004
Mendilibar,149.0,160.0,207.0,183.3,192.0,2.0,3.0,-23.30000000000001,-15.0,158.0,204.0,-25.30000000000001,-12.0,1.0738255033557047,1.2302013422818792,1.389261744966443,1.2885906040268456,-0.15637583892617457,-0.10067114093959731,1.0604026845637584,1.3691275167785235,-0.1697986577181209,-0.08053691275167785,12.665674850149314,135.0,186.0,14.911945305908388,177.0,236.0,8.693333389454825,166.6975,200.2025,8.53496435761702,174.99500000000003,208.2,1.4094293155379412,0.0,5.0,1.7623120813113573,0.0,7.0,10.83772548759066,-44.90250000000003,-1.2000000000000441,12.334640248200442,-39.69999999999999,9.302499999999997,12.621940924293229,133.0,184.0,14.99088593381126,174.0,233.0,10.65622535266984,-46.304999999999986,-3.900000000000033,12.577197399449226,-36.80250000000001,12.902499999999993,0.08500452919563298,0.9060402684563759,1.2483221476510067,0.05834451939231426,1.118775167785235,1.3436409395973152,0.10008016983831132,1.1879194630872483,1.5838926174496644,0.057281639984006844,1.1744630872483224,1.3973154362416107,0.07273641266839369,-0.3013590604026848,-0.008053691275168081,0.08278282045772109,-0.26644295302013415,0.06243288590604025,0.08471101291471965,0.8926174496644296,1.2348993288590604,0.10060997271014269,1.167785234899329,1.563758389261745,0.0715182909575157,-0.31077181208053684,-0.02617449664429553,0.08441072080167265,-0.24699664429530208,0.08659395973154357
Paco López,147.0,199.0,238.0,186.3,248.4,7.0,9.0,12.699999999999989,10.400000000000006,192.0,229.0,5.699999999999989,19.400000000000006,1.3537414965986394,1.2673469387755103,1.619047619047619,1.689795918367347,0.08639455782312917,0.07074829931972793,1.3061224489795917,1.5578231292517006,0.038775510204081556,0.1319727891156463,14.03798306325528,172.0,227.0,14.319718089511452,211.0,266.0,8.200507825848403,170.39499999999998,203.0025,11.265800221236502,226.9,271.2075,2.4838507417422706,3.0,12.0,3.2636058756620456,3.0,16.0,10.588849290746898,-7.80500000000001,32.5,13.169667401541833,-14.30250000000001,36.40499999999995,13.95065224636646,165.0,220.02499999999986,13.66297303540057,202.0,256.0,10.396772281551481,-14.299999999999983,26.19999999999999,12.487108970563257,-4.9999999999999725,45.004999999999974,0.09549648342350531,1.1700680272108843,1.5442176870748299,0.05578576752277825,1.1591496598639455,1.380969387755102,0.09741304822796906,1.435374149659864,1.8095238095238095,0.07663809674310544,1.5435374149659864,1.8449489795918368,0.07203298837242787,-0.05309523809523817,0.22108843537414966,0.08958957416014852,-0.09729591836734701,0.24765306122448946,0.09490239623378544,1.1224489795918366,1.4967687074829923,0.09294539479864333,1.3741496598639455,1.7414965986394557,0.07072634205137063,-0.09727891156462573,0.17823129251700673,0.0849463195276412,-0.034013605442176686,0.3061564625850338
Urs Fischer,146.0,203.0,207.0,185.60000000000002,193.5,5.0,8.0,17.399999999999977,-13.5,198.0,199.0,12.399999999999977,-5.5,1.3904109589041096,1.2712328767123289,1.417808219178082,1.3253424657534247,0.11917808219178067,-0.09246575342465753,1.356164383561644,1.3630136986301369,0.08493150684931491,-0.03767123287671233,13.876889385936416,177.0,231.0,15.21668063951013,177.0,237.0,7.2989807418525885,170.89749999999998,200.10250000000002,9.351962339519973,175.2975,212.60250000000002,2.212044884554932,1.0,10.0,2.7447181529019393,3.0,14.0,12.432479220967549,-6.400000000000007,42.50249999999998,12.572455580341488,-38.0,12.102499999999981,13.88040935570493,172.0,226.0,15.312056313058253,169.0,229.02499999999986,12.49633851766885,-11.102499999999994,37.7025,12.628124316852482,-30.600000000000023,20.502499999999987,0.09504718757490697,1.2123287671232876,1.582191780821918,0.04999301877981224,1.170530821917808,1.3705650684931507,0.10422383999664472,1.2123287671232876,1.6232876712328768,0.06405453657205461,1.200667808219178,1.4561815068493151,0.08515396726690103,-0.04383561643835621,0.29111301369863,0.08611270945439375,-0.2602739726027397,0.08289383561643823,0.0950712969568831,1.178082191780822,1.547945205479452,0.10487709803464558,1.1575342465753424,1.568664383561643,0.08559135971006061,-0.07604452054794517,0.25823630136986303,0.08649400217022248,-0.20958904109589058,0.14042808219178074
Thiago Motta,146.0,194.0,186.0,176.0,183.2,8.0,5.0,18.0,-2.8000000000000114,186.0,181.0,10.0,2.1999999999999886,1.3287671232876712,1.2054794520547945,1.273972602739726,1.2547945205479452,0.1232876712328767,-0.0191780821917809,1.273972602739726,1.2397260273972603,0.0684931506849315,0.015068493150684854,12.887952102824652,169.0,220.0,15.503110751442296,157.0,218.0,7.405353524336985,161.4975,190.1025,9.634672337216392,164.89999999999998,203.2025,2.7612055117174763,3.0,14.0,2.239821008267075,1.0,10.0,11.649050992871361,-4.100000000000023,42.00249999999998,13.075344031832408,-29.30250000000001,22.5,13.002633203898261,161.0,211.02499999999986,15.296947352303647,152.0,213.0,11.685714764394062,-11.80250000000001,34.19999999999999,12.812730256206487,-23.399999999999977,26.900000000000006,0.08827364453989486,1.1575342465753424,1.5068493150684932,0.05072159948176017,1.1061472602739726,1.302071917808219,0.10618569007837189,1.0753424657534247,1.4931506849315068,0.06599090641929035,1.1294520547945204,1.3917979452054792,0.07978802049911891,-0.028082191780822073,0.28768835616438343,0.0895571509029617,-0.20070205479452063,0.1541095890410959,0.08905913153354973,1.1027397260273972,1.4453767123287662,0.10477361200207977,1.0410958904109588,1.4589041095890412,0.08003914222187714,-0.08083904109589049,0.23424657534246568,0.08775842641237319,-0.16027397260273957,0.1842465753424658
Rudi Garcia,145.0,273.0,173.0,264.5,157.8,7.0,6.0,8.5,-15.199999999999989,266.0,167.0,1.5,-9.199999999999989,1.8827586206896552,1.8241379310344827,1.193103448275862,1.0882758620689656,0.05862068965517241,-0.10482758620689647,1.8344827586206895,1.1517241379310346,0.010344827586206896,-0.06344827586206889,15.377859702654243,244.975,304.0,13.509453816539386,147.0,199.02499999999986,11.494472855708317,242.7975,287.6,7.807583055855828,141.70000000000002,173.3025,2.5610168202448,2.0,12.0,2.346945691113989,2.0,11.0,12.867552861201617,-16.40249999999998,34.00249999999998,9.994106452274245,-35.702500000000015,4.099999999999994,15.119505803030203,238.0,297.0,13.16665903732236,141.975,194.0,12.63477044071418,-22.207500000000017,26.900000000000034,9.75436981884434,-29.600000000000023,9.5,0.10605420484589133,1.6894827586206898,2.0965517241379312,0.07927222659109184,1.6744655172413794,1.983448275862069,0.09316864701061646,1.013793103448276,1.3725862068965509,0.053845400385212606,0.9772413793103449,1.1951896551724137,0.08874174387035598,-0.11312068965517226,0.2344999999999999,0.06892487208464997,-0.2462241379310346,0.028275862068965478,0.10427245381400137,1.6413793103448275,2.0482758620689654,0.09080454508498179,0.9791379310344828,1.3379310344827586,0.08713634786699434,-0.15315517241379323,0.18551724137931058,0.06727151599202995,-0.2041379310344829,0.06551724137931035
Sebastian Hoeneß,144.0,268.0,218.0,257.6,204.1,7.0,7.0,10.399999999999977,-13.900000000000006,261.0,211.0,3.3999999999999773,-6.900000000000006,1.8611111111111112,1.788888888888889,1.5138888888888888,1.417361111111111,0.07222222222222206,-0.09652777777777782,1.8125,1.4652777777777777,0.023611111111110954,-0.047916666666666705,16.273781643628265,236.0,300.0,14.562878929708942,190.0,247.0,10.716285144286095,235.895,278.70000000000005,9.470743684128783,185.095,222.5,2.5661598914124872,2.0,12.0,2.538365497657863,2.0,12.0,13.695788784338513,-15.704999999999988,36.50749999999996,12.449842839605063,-37.19999999999999,9.609999999999939,16.19979925023375,229.0,294.0,14.361348958992709,184.0,240.0,13.557887433735129,-22.405000000000005,29.502499999999987,12.105281320788364,-30.0075,16.599999999999994,0.11301237252519629,1.6388888888888888,2.0833333333333335,0.0744186468353201,1.6381597222222224,1.935416666666667,0.10113110367853433,1.3194444444444444,1.7152777777777777,0.06576905336200543,1.2853819444444445,1.5451388888888888,0.09510964433568411,-0.10906249999999991,0.2535243055555553,0.08645724194170182,-0.25833333333333325,0.06673611111111069,0.11249860590440104,1.5902777777777777,2.0416666666666665,0.09973158999300494,1.2777777777777777,1.6666666666666667,0.09415199606760506,-0.1555902777777778,0.2048784722222221,0.08406445361658586,-0.20838541666666666,0.11527777777777774
Marco Baroni,144.0,150.0,201.0,162.20000000000002,179.0,3.0,8.0,-12.200000000000017,-22.0,147.0,193.0,-15.200000000000017,-14.0,1.0416666666666667,1.126388888888889,1.3958333333333333,1.2430555555555556,-0.08472222222222234,-0.1527777777777778,1.0208333333333333,1.3402777777777777,-0.10555555555555568,-0.09722222222222222,12.263612726213644,126.0,175.0,13.377223705127626,176.0,227.0,8.008359333040916,146.79500000000002,178.0025,8.797330988217855,162.6975,196.7,1.6956672414412115,0.0,7.0,3.124125330318835,3.0,14.024999999999864,9.900460087918956,-31.60500000000002,7.1024999999999805,11.029057940709613,-43.305000000000014,-0.40000000000000496,12.094390720224261,124.0,172.0,13.291258961527731,167.0,219.02499999999986,9.822647494407997,-34.19999999999999,4.099999999999994,10.907457371594747,-35.30250000000001,7.502499999999986,0.08516397726537253,0.875,1.2152777777777777,0.05561360647945081,1.0194097222222225,1.236128472222222,0.09289738684116407,1.2222222222222223,1.5763888888888888,0.06109257630706843,1.1298437499999998,1.3659722222222221,0.06875319505499275,-0.21947916666666684,0.049322916666666536,0.07659068014381676,-0.30072916666666677,-0.0027777777777778126,0.08398882444600181,0.8611111111111112,1.1944444444444444,0.09230040945505369,1.1597222222222223,1.5210069444444434,0.06821282982227776,-0.23749999999999993,0.028472222222222184,0.07574623174718574,-0.24515625000000008,0.05210069444444435
Stéphane Moulin,142.0,154.0,192.0,168.90000000000003,174.6,5.0,8.0,-14.900000000000034,-17.400000000000006,149.0,184.0,-19.900000000000034,-9.400000000000006,1.0845070422535212,1.1894366197183102,1.352112676056338,1.2295774647887323,-0.10492957746478897,-0.12253521126760568,1.0492957746478873,1.295774647887324,-0.14014084507042276,-0.06619718309859159,12.296565649130724,131.0,179.0,15.372401019572488,162.0,223.0,7.465572000365834,154.9975,184.2025,7.917466617316309,159.7,190.5025,2.2084722490530457,1.0,10.0,2.755746871613974,3.0,14.0,10.267933654867974,-34.400000000000006,5.099999999999994,12.754820728783752,-42.60000000000002,7.599999999999966,12.074835478213068,126.0,173.0,14.702572796058917,155.0,214.0,10.230879657159479,-39.902499999999975,0.3024999999999969,12.066348970846281,-33.70750000000002,13.799999999999983,0.08659553274035721,0.9225352112676056,1.2605633802816902,0.052574450706801654,1.0915316901408452,1.297200704225352,0.10825634520825697,1.1408450704225352,1.5704225352112675,0.05575680716419936,1.1246478873239436,1.3415669014084508,0.07230939193568996,-0.2422535211267606,0.03591549295774644,0.08982268118861798,-0.30000000000000016,0.05352112676056314,0.0850340526634723,0.8873239436619719,1.2183098591549295,0.10353924504266843,1.091549295774648,1.5070422535211268,0.07204844828985549,-0.2810035211267604,0.002130281690140823,0.0849742885270865,-0.2373767605633804,0.09718309859154918
Thierry Laurey,141.0,183.0,205.0,173.8,192.3,1.0,2.0,9.199999999999989,-12.699999999999989,182.0,203.0,8.199999999999989,-10.699999999999989,1.297872340425532,1.2326241134751774,1.4539007092198581,1.3638297872340426,0.06524822695035452,-0.09007092198581552,1.2907801418439717,1.4397163120567376,0.058156028368794244,-0.07588652482269495,14.486554253067343,154.0,212.02499999999986,13.275258792129026,180.0,231.0,9.135218554940176,155.60000000000002,191.7,10.036847692044383,173.6975,213.2,1.0214463648856795,0.0,3.0,1.4622711336938226,0.0,5.0,11.559386949610495,-13.699999999999989,31.907499999999963,11.698098037131642,-35.702500000000015,10.502499999999985,14.413825244503611,154.0,211.0,13.211918725083011,178.0,229.0,11.467138704687246,-14.30500000000001,30.902499999999964,11.533411929384402,-33.402499999999975,12.002499999999987,0.1027415195253003,1.0921985815602837,1.503723404255318,0.0647887840775899,1.1035460992907804,1.3595744680851063,0.09415077157538315,1.2765957446808511,1.6382978723404256,0.07118331696485378,1.2318971631205673,1.5120567375886524,0.081981467727734,-0.0971631205673758,0.22629432624113452,0.08296523430589817,-0.25320921985815614,0.07448581560283678,0.10222571095392631,1.0921985815602837,1.49645390070922,0.0937015512417235,1.2624113475177305,1.624113475177305,0.08132722485593791,-0.10145390070921993,0.21916666666666643,0.0817972477261305,-0.23689716312056722,0.0851241134751772
